env,state_x,num_samples,total_games,total_success,overall_pass_rate,mean_sample_pass_rate,std_sample_pass_rate,sem_sample_pass_rate,min_sample_pass_rate,max_sample_pass_rate,condition,num_unique_notebook_hashes,notebook_hash,notebook_size_lines,min_notebook_size_lines,max_notebook_size_lines,source_notebook_hash,source_notebook_size_lines,reference_prompt_matches_template,updater_prompt_notebook_matches_state
frozen_lake,22,8,160,61,0.38125,0.38125000000000003,0.1334634781503914,0.04718646522044218,0.2,0.55,updated,8,008b435a058a097b66dd2c0d5f74b1dda657ab206c73ee97964a674da2cdded6;20d3a6294631b5dc9673fa03861c992fbdc795bb0becd456da69f817b092c279;448a2d65f1b62183c89f2e01122cc289361f80511d4914409361022cae341f7a;5bf578a9cfd0bbc4206c96df66b285e749ed22d1bea408a5b6d9ea4718166fb4;83dd7f6aec47c7063687060fd4dff12da91ea8eac548ce566bb6773a081decec;86151290f4b102a4628e0e692fa337d70bb3bc6ce88be85ea010bc7cd2f89c07;c2fe3ab1684615687967169fa4379dfa579f489644e74fa3e012b50c4f18bba9;edba33334f570b3b900a4af5c1f758ff2d7a80888c7eef2f708a1cd14ac21ae1,37.0,37,37,2dfa6981fc9704c01db93758b01af2839393b143ec1dd6fdac07480f2c26d321,36,True,True
frozen_lake,26,8,160,33,0.20625,0.20625000000000002,0.032043497223082786,0.01132908708968707,0.15,0.25,original,1,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41.0,41,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,26,8,160,51,0.31875,0.31875,0.15103807466993216,0.05340002340823457,0.15,0.6,updated,4,0821aa813b02079eefd84f995768076da4b8f7c9c68e3b0daa6c722e35eaa250;5c000a1b9ed766b80ce798abf25a111cda06190717295dc6c0d887133ad2a63b;d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f;f8ae5636f0cba72c8fdff48c085718ee75f878cdf374e07254f272054098805d,40.25,39,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,30,8,160,57,0.35625,0.35625,0.05629958132298018,0.01990490786572139,0.3,0.45,original,1,0388f94c73ecd3eb077f00f20f9bee669caf9efe16480e1f8b8a88ecaf1abb2a,39.0,39,39,0388f94c73ecd3eb077f00f20f9bee669caf9efe16480e1f8b8a88ecaf1abb2a,39,True,True
frozen_lake,30,8,160,62,0.3875,0.3875,0.05824823725107176,0.02059386177619785,0.3,0.5,updated,7,0388f94c73ecd3eb077f00f20f9bee669caf9efe16480e1f8b8a88ecaf1abb2a;21343faa405cfa825bbe886079b3596d3e04520f891b14102aed8f6831572dbb;21cd4f335f345942d87aaf34bd8bb14c0ce684d756eebe96670938f57dc7ff32;5dc80a3f219d602caa35da8767eb8ededeeef1eddf4204168041234d8bb07ee2;80e348a1a7929ae2e724e2cb0b47056e7b43e94409fb15c5f1e80e005f12821b;b8368534d99a5f29dc6a82d2d679a1a1d6ff7329e406420dcf2b2bba06475c5b;d5db061a895a3f5bc9286d7eb88ac1f675ddfdbde60abc20402ec11fbe39217a,39.75,39,40,0388f94c73ecd3eb077f00f20f9bee669caf9efe16480e1f8b8a88ecaf1abb2a,39,True,True
frozen_lake,34,8,160,63,0.39375,0.39375000000000004,0.041726148019814016,0.014752421108802061,0.3,0.45,original,1,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c,41.0,41,41,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c,41,True,True
frozen_lake,34,8,160,63,0.39375,0.39375,0.0320434972230828,0.011329087089687075,0.35,0.45,updated,8,0f13a8aa06da63301914defbca709972379730844d853df8c5ac9ba244480a67;5f0577a8d2dcfc9ddde93336fae584dd87687167bbe1d40e81828c3a06c6f45b;7175fff4bd68d160d2c8def3cf5fb1fb351e4cb9f1ecd18958c5a2269eb504c4;8e859c1c94dcc45843389a51ff76e440b8f3cf530cb4d881cce52a664c5ac6f0;960ea4d59b87ee6eb5d5ad0fb399141f526e84d6543a9d8d3f32332423c29a33;a2cf17e1f595e2be43615b58b1b502ffa038f3ee1caf3eb6a1eb45c1b8c12748;cc43cc4c9daed58287807a163eb6a2429f905e659943b7ad357339e48cab68bc;f7ae4e6c1a2424e3983dccc2ca37c868119aa849de5e8b6fbc5d537ab04c51ce,41.875,40,43,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c,41,True,True
frozen_lake,38,8,160,62,0.3875,0.3875,0.05175491695067658,0.018298126367784998,0.3,0.45,original,1,44063e7a067277dd6b2d8bec37ea8665c136db3522d5e7367755453356bd0f26,46.0,46,46,44063e7a067277dd6b2d8bec37ea8665c136db3522d5e7367755453356bd0f26,46,True,True
frozen_lake,38,8,160,57,0.35625,0.35625,0.07763237542601485,0.027447189551677496,0.25,0.5,updated,6,44063e7a067277dd6b2d8bec37ea8665c136db3522d5e7367755453356bd0f26;4e0c545da9c991d95f63f46760eda50ae9f9676235316f2b04351ff7e895cd33;9ea10aee60f06f1e2def61cf6dda492ae12accc92fd79b61bd95194495a1fd85;d4f8f29f2720657a239c80ef0d93bc2be617b489fc7f0c4c24d7c23c47b9424c;f04a2c35bd7dd50eaa3f7f88b37aa5c14a4ccc861ee169c94725f3a3719debdc;ff4de22c50e947061b59a3163e197adbc7c8236a6bea974ea3d769d2e7b0ef3a,46.5,42,49,44063e7a067277dd6b2d8bec37ea8665c136db3522d5e7367755453356bd0f26,46,True,True
sokoban,2,8,160,71,0.44375,0.44375000000000003,0.08210402808980466,0.029028157512515824,0.35,0.55,original,1,a21d5e91af6fa4c183dc2f8e96595413c99e9f845d46eca02df8004bc6d1453e,13.0,13,13,a21d5e91af6fa4c183dc2f8e96595413c99e9f845d46eca02df8004bc6d1453e,13,True,True
sokoban,2,8,160,69,0.43125,0.43125,0.07989949043284676,0.02824873574920781,0.35,0.6,updated,8,43f264e8bc9aa1b6844ff7eca1a4c1c7caedbd1443a825ec7af96bb07943b935;48d0d6e98af49523dd1dae2cbe39930b513777bd9fe19a21f6a0b20982fe62ef;67ae341cd9f938dd4b68f318506fd648b12072ad6d33c79ac43807e90c0c0caf;8264c5c4cc7f6f1955a43d924c39586a867ffdb3dbd9ac9b3f9f177249267a4a;8b5c4567f0e5115c1bc2a015377365e18c765381407405e0709edae0e40950b2;bc9858d6054b9bdb8d5d26bd4124e36292ea2ce53df892647b92babea54d1e7b;cfd5bc6b55e17ab18f284321460507c533aa0861a5bfb435219c6d343093593c;d15ca1139b5b96df9c80fc8cba4c466816619700abb8082193186fbb077a5771,15.25,14,17,a21d5e91af6fa4c183dc2f8e96595413c99e9f845d46eca02df8004bc6d1453e,13,True,True
sokoban,6,8,160,50,0.3125,0.3125,0.06408699444616557,0.02265817417937414,0.25,0.45,original,1,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17.0,17,17,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17,True,True
sokoban,6,8,160,40,0.25,0.25,0.053452248382484864,0.018898223650461357,0.2,0.35,updated,6,2b8e31433abea339664ac6582cae8c506df7a2b20a069170b21823f7f8a6e325;5749fbca832579f90edcaeb8d18eda50080d134ff21247b2fe21ca3bcdb79674;768667646703cf5b25a580b2ad1573c681841864aa8adc8cbf8cb61c21a4580f;9ef70e92cc1cd9e80fa7df31b94be943987738161886ec612ebc75f895ab6774;a43ae8ef571f72969f6450ec81a1512d49f778adf57846e7e660f1d9a0457cab;cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,18.125,17,20,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17,True,True
sokoban,10,8,160,51,0.31875,0.31875,0.053033008588991064,0.01875,0.25,0.4,original,1,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17.0,17,17,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17,True,True
sokoban,10,8,160,51,0.31875,0.31875,0.059386746958271036,0.02099638574340151,0.2,0.4,updated,4,675e2cb4c69c93753d76e46de29381462574e8c2109b0653a2781a019b49e85e;74ce89f1c8b8fe918399963ac0f1e43a47e43f0395c0e095fd8b694178b295c2;79aa408f16fab8bdfc31b7db2633522da01179debf21ab00be55abcc9fd5f661;cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17.625,17,20,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17,True,True
sokoban,14,8,160,50,0.3125,0.3125,0.05824823725107176,0.02059386177619785,0.25,0.4,original,1,b0c05f1c4009f37862b2a0588549334d9a68d0ba325f464fc5513bf541798ef9,17.0,17,17,b0c05f1c4009f37862b2a0588549334d9a68d0ba325f464fc5513bf541798ef9,17,True,True
sokoban,14,8,160,54,0.3375,0.33749999999999997,0.03535533905932738,0.0125,0.3,0.4,updated,8,12fbe937cdd067b6c4bbd5f2e1c303f930611bde8e40afd5fe987da31e0c91a6;2a2bb3fa00c1ef4d61810d4e2a98ca015bf1edc7310de38c628658b88369124f;39e6267819a035798680b6529de92be4558f5d39a5c01b9e34ec2b54b9f489fe;704308462b60a55f3bed06eaa5115e7a48100fcbe2d4e5019ce7d2fa1c8c2562;9fff8c714a5eec05d4cecd0554de5d5106120ba6b09437181861fc173d6805b5;c168b877d0d7bfec9e5bbc0cf1094193f2b838a0f5b914c0c85b438c15160ba1;eb9d416a45bdef936ea7360490bd923f1843cc6b7893c79bef7fade3d302da85;ef9b2ffebdc6e29ceb408677d8669c2099fb87f051eacb9f1c5003414d315286,18.0,18,18,b0c05f1c4009f37862b2a0588549334d9a68d0ba325f464fc5513bf541798ef9,17,True,True
sokoban,18,8,160,45,0.28125,0.28125,0.0458062690656452,0.01619496173858665,0.2,0.35,original,1,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3,18.0,18,18,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3,18,True,True
sokoban,18,8,160,46,0.2875,0.2875,0.06408699444616557,0.02265817417937414,0.2,0.4,updated,6,0459cf03ba55f829b22593af3e8f9fe6379bb6cce7a8c5c322d0fc93ce6e7e0a;0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3;0a035dbf76a87e9352fe73a788bfd050d8bcc414e9bb6ab481541147eec63066;78e85bf84dd97d3fd7347c3e2c0be5b24065cf9c9122576f1ac4dc243117aad7;7f10f665e72876277d129bdf8359aed16da940b6dcd7d3ba6ea8eb626bfc2eb2;85dfdad9f499732f11acc655987de6f078aeb484f723676211bb7e9b440a13ab,19.375,18,21,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3,18,True,True
sokoban,22,8,160,48,0.3,0.3,0.08017837257372731,0.02834733547569204,0.2,0.4,original,1,1d6ddb5906659ffbd2aa140028fb6a3c03d9ab059ee3dd61b3766fa9474a2db0,20.0,20,20,1d6ddb5906659ffbd2aa140028fb6a3c03d9ab059ee3dd61b3766fa9474a2db0,20,True,True
sokoban,22,8,160,50,0.3125,0.3125,0.10606601717798213,0.0375,0.2,0.5,updated,7,23567b99ec89c88a4531a81390baacdfd9640675565780bd14da28e64efc1b9c;6e53378d1734eb6ec8b538dfad0cedbd86c6be222cdcf8c5f1a122a4fdba5ecf;8b281a4b1de01ad7c34918cbe4debce4c027412f8930eaccd73a67fdf0780a78;999968d9d735bd160e2b47e4155261ede8d7e6eb6e8332e11dd963818b173db1;a6f25e1715527a2b0a4434ab017313a5c1e4b29b93a4c637ba2245938495a5cf;c0b57c7de8c850589d9d9c7167008b5405c688b4cc45814741ffc69a4699ef43;e2993dcd47ef877843842be5bad7881f8b781d499ac54e8d09bc82edf7813c1a,21.0,21,21,1d6ddb5906659ffbd2aa140028fb6a3c03d9ab059ee3dd61b3766fa9474a2db0,20,True,True
sokoban,26,8,160,44,0.275,0.275,0.05976143046671967,0.021128856368212906,0.2,0.35,original,1,55840e386241534ed08f75ddc4bbbc2f61c8e7ce1d475209807f759661beedeb,20.0,20,20,55840e386241534ed08f75ddc4bbbc2f61c8e7ce1d475209807f759661beedeb,20,True,True
sokoban,26,8,160,51,0.31875,0.31875,0.045806269065645215,0.016194961738586654,0.25,0.4,updated,8,25520998c9446409adbb7fa826fa2cd06ab36e50c3eccd2bc286a8e88d33639b;2bb45b623cd9ea27d861db27b45e118c32ae02053ef90108905f32f8224ed4ae;438767388c677c3e3a48024a60615dec58ebda1ecfad935fdb6dcc331d644b9b;70f620a678e90092a4309f3480bc09a1cd98c462106eba0e03ed4faa6ff43645;8b440a0908b5da5eb8aa433981169a19d63d77cb027f491f0db08852e82793e0;9ec1a8a62c456fae7c48e4d498a48d125b7800ce8ed7d193c9993ab53c2e1478;acce76d506b14063462c67068bf9e0e93418a180fdb9819ed207a71f3155be52;dacc9d463a0bb35eb738c29ed3fda3a3070349032248bd85129770977f10e286,21.0,21,21,55840e386241534ed08f75ddc4bbbc2f61c8e7ce1d475209807f759661beedeb,20,True,True
sokoban,30,8,160,46,0.2875,0.2875,0.06408699444616557,0.02265817417937414,0.2,0.4,original,1,57a2a8a4971c4af7a90a12bfd68d74f337461c6d253d66f9dc89d7ad93753ed6,23.0,23,23,57a2a8a4971c4af7a90a12bfd68d74f337461c6d253d66f9dc89d7ad93753ed6,23,True,True
sokoban,30,8,160,49,0.30625,0.30625,0.06232117273791124,0.022033861927237615,0.2,0.4,updated,6,40aee52ebac70079577b770e955f1b265738320bebc633af245c345a1abac0eb;49b740c426c1ba7cf10502ec86c3cf3d44e9f968f50fb2ea4aa3542ad93ba8ce;57a2a8a4971c4af7a90a12bfd68d74f337461c6d253d66f9dc89d7ad93753ed6;640881a26ee4682ace165efd0900261911e209a03ed0ed31c551762a045eca84;ab625db27f46030ea137ffe753d0af267a3f4ddd551b6b9ae775bfd2370cf041;f1eb0c3a0cf8870a736bf40e588d1f89a6cc6172954dbbee4eb1417d4b50195d,24.5,23,26,57a2a8a4971c4af7a90a12bfd68d74f337461c6d253d66f9dc89d7ad93753ed6,23,True,True
sokoban,34,8,160,42,0.2625,0.2625,0.05824823725107174,0.020593861776197844,0.2,0.35,original,1,d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59,26.0,26,26,d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59,26,True,True
sokoban,34,8,160,49,0.30625,0.30624999999999997,0.05629958132298015,0.01990490786572138,0.2,0.35,updated,5,08e5e18eb1fdab3ed2e7970d291d91d0eb140492f0985a413e0dde22457d8d23;87c7f3fab6dfe3b65e1a9abefa7fb3ca276311adadc66c1d027e2e2cd296c12c;ccc6319153002c7ab5eb39c9f8bb61025f1eabf14126425e0cfaf4e3a90eb8d3;d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59;fd86fb992ff07969acfaa12bbf447a309a43e5b203c8dd1e939d23c77ea7a3f9,27.125,26,30,d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59,26,True,True
sokoban,38,8,160,55,0.34375,0.34375,0.06232117273791125,0.02203386192723762,0.25,0.45,original,1,0c7dddd853ee82ad6bc3a83a525077df6bd79265fd1a3ba85b4f39727cc8c3db,31.0,31,31,0c7dddd853ee82ad6bc3a83a525077df6bd79265fd1a3ba85b4f39727cc8c3db,31,True,True
sokoban,38,8,160,49,0.30625,0.30624999999999997,0.041726148019814,0.014752421108802056,0.25,0.35,updated,8,0c7dddd853ee82ad6bc3a83a525077df6bd79265fd1a3ba85b4f39727cc8c3db;5b92466fc1572b01adf129fb371b5a2167506fbeaa3fda3bc874aa0c3838fe7c;71e252046f458fb435d24eebb4aae86b3d96ecf1633980a5a8a5ff4725cb9408;83a00b9e73cf6863115cf39d52633ba2c7d3d23149ac8c867284f2732580d0a4;b8d3781d03a3f839f6529226bbd238e9e2da9e199919dffe2f44e3d585276d7d;e1217ff3ebbc2ae7785bf04d8d6107a0610dab5c617a281f3a3398668bfb1931;f041d2816edb26b641cd2d8a2ec55ac614f12afa3b0f7ba4a141dd756b5529d3;f9333c404429db53440109e5d7336105fdd3befa76a862f494a4de2f6ff8cf7a,31.5,30,33,0c7dddd853ee82ad6bc3a83a525077df6bd79265fd1a3ba85b4f39727cc8c3db,31,True,True
