env,state_x,num_samples,total_games,total_success,overall_pass_rate,mean_sample_pass_rate,std_sample_pass_rate,sem_sample_pass_rate,min_sample_pass_rate,max_sample_pass_rate,condition,num_unique_notebook_hashes,notebook_hash,notebook_size_lines,min_notebook_size_lines,max_notebook_size_lines,source_notebook_hash,source_notebook_size_lines,reference_prompt_matches_template,updater_prompt_notebook_matches_state
frozen_lake,21,8,160,41,0.25625,0.25625,0.06232117273791123,0.02203386192723761,0.15,0.35,original,1,ff6795589bc8f55c4885710d6847dab2594d64100eb6182ba72a7b53ab5fcd69,34.0,34,34,ff6795589bc8f55c4885710d6847dab2594d64100eb6182ba72a7b53ab5fcd69,34,True,True
frozen_lake,21,8,160,31,0.19375,0.19375,0.049551560448255746,0.01751912220566838,0.15,0.25,updated,5,26a00ef2e96626626456ddf14dd92c8f8f21f727f883e1324c5e2b28c15b2425;2b2fef5136386275598d4a97daf8865b68d876b3ea085fd5e4a3bb780f2dfbf9;3089bf5ca5c538208794dcd0d66979cd17beafc46de32fc695fcd2713fd087a4;856e28f5264c489999c777cd508570746a472e694c3bb7a838fc5eedca81b4df;ff6795589bc8f55c4885710d6847dab2594d64100eb6182ba72a7b53ab5fcd69,34.75,34,36,ff6795589bc8f55c4885710d6847dab2594d64100eb6182ba72a7b53ab5fcd69,34,True,True
frozen_lake,25,8,160,37,0.23125,0.23125,0.053033008588991064,0.01875,0.15,0.3,original,1,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41.0,41,41,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,25,8,160,30,0.1875,0.1875,0.04432026302139592,0.015669579263200218,0.1,0.25,updated,6,05252182fbe5798b641dfaf6d8ab3ebfef38e54eb82b3c2e45bb7c36f0dfadbd;23636a2e862d01e50cc1c876824cb4c7476e8ef2cd2f654e5b4a614afaef5c38;5987359821aad6b2b9220a9ccabecfbb6f2b7b8fd0df2bdfe1e2a4c807a625b3;d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f;eb5468f987a82f85c68a88244cd4507460a0066fedc459205217e3e6a331ff17;f4705581f0dd46938e57bcb8ff7f4e19421a484dcd1c0b077dfa54e6c7182411,41.75,41,43,d4811254d3f5386f55440a92d99cf2d35ad165ca14b452e991f665759012b02f,41,True,True
frozen_lake,29,8,160,44,0.275,0.27499999999999997,0.059761430466719674,0.02112885636821291,0.15,0.35,original,1,ab8e21aa25c962b0f1f7f246946c43f9dfa6d6c25ad9ed454b2816d1e2d4258d,38.0,38,38,ab8e21aa25c962b0f1f7f246946c43f9dfa6d6c25ad9ed454b2816d1e2d4258d,38,True,True
frozen_lake,29,8,160,51,0.31875,0.31875,0.06512350903146596,0.023024637425406475,0.25,0.45,updated,8,0d1cc3c8919398c03675469a9e480b41449ec5d110404fd070e583cedc05599a;131c59baa99af4c009ae3bbeaf1b6b1e45513a1cca7cbe879543c530107ecb07;14e7abaa64949efdcafc5951c618286188a1c2855033800cdbe5c15546bbfca0;4a92403a8f453d022ea07888b1e9b806272c1db03d9a58b7e88cdaea96a29fbd;5397e50c88a55b1864c7fc2960cfba50277b450d6b4967da917c7f324d7c1087;902f628039da4c937c5435d355eb4c1e61ad8f59d98bcdc42c55dd2e045677e8;96406a9fe6f48a44ed4c8988e351fc175e18128f3b57e3cf825496b8f64bd773;f824532df5f8f6b9259e64cd4689f1759f40d2622ff375e1641dbe7a11b51a2e,39.0,39,39,ab8e21aa25c962b0f1f7f246946c43f9dfa6d6c25ad9ed454b2816d1e2d4258d,38,True,True
frozen_lake,33,8,160,65,0.40625,0.40625,0.04172614801981402,0.014752421108802063,0.35,0.45,original,1,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c,41.0,41,41,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c,41,True,True
frozen_lake,33,8,160,60,0.375,0.375,0.046291004988627586,0.01636634176769943,0.3,0.4,updated,7,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c;31c4897b8eed7adfb39421b08a0dec8a8a303de57394f15997b2c7f296e34822;3894f3853c8a673f23d49053ac2e1412124b1cd4b0092c742d9b03721e14842c;636e8c57946fc501d7d61c002cd169d57f66a5ba4896960bc62869453ec3b553;77a086523bd372c96dea7969bb6a3cfacf64cb206b635ba6668426a42ed8d97e;c40f0f58da930870410de8f0a03bbfa65975e867e740656587a53978963473a0;e59c1e8c0afe8f1b7526e05b6ff5ada39d9fd81491e525331ef5d6e9e8995819,42.0,41,43,0f42c158179c54a772169ed2aa6f270fff105e4d423d5728b4949af130e7e51c,41,True,True
frozen_lake,37,8,160,63,0.39375,0.39375000000000004,0.06232117273791125,0.02203386192723762,0.25,0.45,original,1,a2a7ec8a80e575d76e0090f61cc94927b7ec7e0c6e0a57241b59eaf39ad0cddd,45.0,45,45,a2a7ec8a80e575d76e0090f61cc94927b7ec7e0c6e0a57241b59eaf39ad0cddd,45,True,True
frozen_lake,37,8,160,63,0.39375,0.39375,0.04955156044825575,0.01751912220566838,0.3,0.45,updated,7,274b0d5a64a6e7b7d337e8a41e8978852bed60a8859e13aa990547155cca90cd;3c65eb62f9c1cb97ff3257f52860c745d39b180ee427eba7fb2dfd11236f798c;529df589ac229204a86871cd9b52fa189ac3fa1816e8c94ca3ba34349df67c2d;52db0fc6c2a9a6d2b9a54276a3664184a2d0d4ddfa140b4151603ae541a990c3;66a1d3bad356c13d8a25a4e2fe8abaf79cb11d21434a19c3207a147dc155dbaf;981d6017cf3998677fd89148db260800a28fffeeb2415a7a053dff481ce7b637;fbbd0e33140947ea65646be37ac0b16f55abf8ff87d993f82f6ccc956eaee5f8,46.25,46,47,a2a7ec8a80e575d76e0090f61cc94927b7ec7e0c6e0a57241b59eaf39ad0cddd,45,True,True
sokoban,1,8,160,47,0.29375,0.29375,0.041726148019814,0.014752421108802056,0.25,0.35,original,1,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11.0,11,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,8,160,69,0.43125,0.43125,0.1032939633141398,0.03651993095753136,0.3,0.6,updated,8,01dda0900850acf73f323853f1d80a925cf58a5003594dc774d6f44ff8c0f94f;43d66ebb4759a43df70f47d2a737c8424f4d0770114ae7d8ebd6be46f4bbb036;893666ee453be0a45f0044a89902b7c3f5b6da35bc19e7777fe71a491b9b5eeb;a7392220909440042fe2f2e05c21deb32876d90b6cc4ad1b2ab9825dcee17e0d;d7a3f395ec3a12ec54142a7c50dd78338aa9c563bf1052802d2a465f8623370c;dce0583e536510cb668105c2c27a20e76cb96f5684b1dca9a06af9b07cb9cc1e;e27983438e6b70f7ec3de9de5d7d3fdf9c1b07dcec80077ed8fc5a255d582852;ecd5c66db72dadfd5e29a76a6a4a9e762ad6fea884457f4cf2d8c948b3c46431,13.875,13,17,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,5,8,160,49,0.30625,0.30625,0.056299581322980165,0.019904907865721386,0.25,0.4,original,1,e1e8cc1161985d6d1fa00f2b87617f60f517aac016ba9bea8a1b7951ecdd382e,18.0,18,18,e1e8cc1161985d6d1fa00f2b87617f60f517aac016ba9bea8a1b7951ecdd382e,18,True,True
sokoban,5,8,160,60,0.375,0.375,0.08017837257372733,0.028347335475692043,0.25,0.5,updated,7,0925b5c5d8d9558fde4fbc1be75c155f135daaf3c3c75a2aa74f09eb09d86cd9;735be9a340d1c318d391261977be877cfacab29cc4c4461eee3ce686bfc3ab14;ae755a9583fc2d0ea95e26874de2375f6ae4ef3f97e465e9bb1aeaa4bf503d20;bf9ffcddd2d5935ec9cc13b7fc47e386d0a862572120d5defed5bb98db3ae5ee;cdd122d1272a7b7f9883a872110ebfe38a4ddada2d529ac609ce4adf1eb76405;e1e8cc1161985d6d1fa00f2b87617f60f517aac016ba9bea8a1b7951ecdd382e;e22a95bc2035323704cda21b5d7f283a435ee7f48d9e7c51af389c22bf533166,17.25,15,19,e1e8cc1161985d6d1fa00f2b87617f60f517aac016ba9bea8a1b7951ecdd382e,18,True,True
sokoban,9,8,160,48,0.3,0.3,0.06546536707079771,0.023145502494313783,0.2,0.4,original,1,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17.0,17,17,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17,True,True
sokoban,9,8,160,52,0.325,0.325,0.05976143046671968,0.021128856368212913,0.2,0.4,updated,1,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17.0,17,17,cba8afc5800def043c1a8e7670fe0c9c4f10936bb172442b22003169996aafc2,17,True,True
sokoban,13,8,160,43,0.26875,0.26875,0.03720119045714224,0.013152607020228779,0.2,0.3,original,1,415c1f4ddae01c3f01b8f7224e76abcae5fd659591aef367c6849f0e0f5c7e4f,17.0,17,17,415c1f4ddae01c3f01b8f7224e76abcae5fd659591aef367c6849f0e0f5c7e4f,17,True,True
sokoban,13,8,160,54,0.3375,0.3375,0.058248237251071755,0.02059386177619785,0.25,0.4,updated,8,04764e3be196889028abc5ebd858202d44b53b61cb63b5c31284a0e9657a47d2;1ba633b654be9ba60876793d7a48298cc93fe131033ad1e27ff84b9feee16463;414175aa47439a85d152200ba2873d91d099decb5d81dac5eac3d893e947763b;4ecc13cbdaa34cdfa8577eec44f6ef1a1b143d9e1646f33ac3e9765d592d449c;c11f7b187553de752874d958ff146f7c324617c1f4b7ee2cb83d7162a4b37210;c79c8d264cf9a5b6b3b608ba89e6c5846a8769f37342553020b78c2a6d9b4341;de88aa86606492e0da14c61dd2ef248c97b5f57e2eb7f529538a086035e2aa55;e2ec967d4cc2e8988d6500a53cafe5e68d629a388fba94753c73d8c5f8736b1b,17.5,17,18,415c1f4ddae01c3f01b8f7224e76abcae5fd659591aef367c6849f0e0f5c7e4f,17,True,True
sokoban,17,8,160,44,0.275,0.275,0.046291004988627565,0.016366341767699424,0.2,0.35,original,1,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3,18.0,18,18,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3,18,True,True
sokoban,17,8,160,51,0.31875,0.31875,0.09613049166924836,0.033987261269061216,0.2,0.45,updated,5,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3;11b192e7d252f110613bcc0b746330d62875814554436fcd43f45d90594eb0df;4e502dfe3980e4114895ea998209bf5106a296455164fa31c8465562dccabec9;bcfdf054b026447ecb62a40cd097a2ef4a105439472348f7ea8e67672772e70c;f91d5104858a9c832934dcd7eb46917f4ea0b8b3682442eb918da28f48e22661,19.0,18,20,0736589e8890b16f6ecf484ded3bbd713d1fd106575eeb802c3d44f80a52fcf3,18,True,True
sokoban,21,8,160,45,0.28125,0.28125,0.07039429765866795,0.024888142615654203,0.15,0.4,original,1,1d6ddb5906659ffbd2aa140028fb6a3c03d9ab059ee3dd61b3766fa9474a2db0,20.0,20,20,1d6ddb5906659ffbd2aa140028fb6a3c03d9ab059ee3dd61b3766fa9474a2db0,20,True,True
sokoban,21,8,160,45,0.28125,0.28125,0.0458062690656452,0.01619496173858665,0.2,0.35,updated,8,16712225dd31f72c03b03a8e24e8b2c4ecd97b1967f8e6ba96fc406df68f6acf;174bbd8182b3259db8a6052281adaa11a58c0f4cc62d164360c3887d8c0b5f52;41c1dbb11b48239e856e473c8a1cc966d9c61516aaf69847149a95dfe333b2e8;74ee85eb1c36d1342c724a66b5fc5b53a22d57b9b8ea3a3746b9225c19cc7bd4;7e82a210498e612c39686118860c5ef93d49deb285c9ffea77d754b3a1e79d48;9d471120c7d0c34cd06a063dac240b14c17477669c8fc1da66b7036398613b86;bdfdbc995b68ebf174179b0c4354123be88958a443602955f253fb6e31deb632;f8282a6b953e5075158d4dc20a562e71674b57c7adbe0c8f0623145b0c168f19,22.25,22,23,1d6ddb5906659ffbd2aa140028fb6a3c03d9ab059ee3dd61b3766fa9474a2db0,20,True,True
sokoban,25,8,160,43,0.26875,0.26875,0.03720119045714224,0.013152607020228779,0.25,0.35,original,1,6fa107ee22c6efc007ca54d05f890c3e908e5169d48a872b4b7ccd93f1adf218,23.0,23,23,6fa107ee22c6efc007ca54d05f890c3e908e5169d48a872b4b7ccd93f1adf218,23,True,True
sokoban,25,8,160,49,0.30625,0.30625,0.06781013409302689,0.0239745028251742,0.25,0.4,updated,7,292372ae2094cd47e9fe88416a4b86e922ff1307e4bb3f4c1e40bf5c3c7452b2;3c3a4a8df276fb1ffbafb19c2b1dbc55a0c2d0c23e27a5a8dfd265cc6e31d6dc;637c8b42917531d844ac7f7740aec4a4c040f17fbb9918bdc02ec5d4c438236d;6fa107ee22c6efc007ca54d05f890c3e908e5169d48a872b4b7ccd93f1adf218;8fa986a5efd9149cc43772047164149bebef487bf42c8b0fef7685cdd21446d2;a8f423d95a1336a3442d39974cd3b84530d79a257cf36c6e3d31a1f90f248038;d36ba9704a09675b137bafbc059d31f926bcc329f358eb6fd0d9b04af6f417e2,22.375,19,25,6fa107ee22c6efc007ca54d05f890c3e908e5169d48a872b4b7ccd93f1adf218,23,True,True
sokoban,29,8,160,45,0.28125,0.28125,0.0458062690656452,0.01619496173858665,0.25,0.35,original,1,1424a2bc37a5f7796da192385f1058ed4ebff756fba14eebb741e3d87f03d84b,20.0,20,20,1424a2bc37a5f7796da192385f1058ed4ebff756fba14eebb741e3d87f03d84b,20,True,True
sokoban,29,8,160,44,0.275,0.275,0.026726124191242432,0.009449111825230679,0.25,0.3,updated,4,1424a2bc37a5f7796da192385f1058ed4ebff756fba14eebb741e3d87f03d84b;22f5d8bbb04f243e654ea1aaac67c05b7a5568adf2511e891b5b58a5a66355f6;27dbf1130516397d89bff99c6add9bda99d664ce2a469adc3e1808c7757b6600;34f78f3fd41e569f15e219c12c959faef47ea71a6c254f462f673f1c600b2bba,20.875,20,23,1424a2bc37a5f7796da192385f1058ed4ebff756fba14eebb741e3d87f03d84b,20,True,True
sokoban,33,8,160,52,0.325,0.325,0.11019463300386795,0.038959686123698975,0.15,0.45,original,1,d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59,26.0,26,26,d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59,26,True,True
sokoban,33,8,160,47,0.29375,0.29375,0.07288689868556626,0.02576941016011038,0.25,0.45,updated,6,2a5d3531edc043f57fa1bed72c56dda84918ed9f61b1f1b257c2b23900e30eed;50d626cb4e5d004693237fcd35c6a714d5eaa48b1aa3ff0f607388e0f75da004;c88c9f671d0be8b20908d6fe41e6437460758e54252018f34cc2a2c82ad93734;d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59;f18ba6ff67a6de6ba6812f2b1239e7fea9de10494162510a9cdac156e2c2a1e8;f3a9a7a645fdcd530d2679335217e5d6d560109b68c336b52a8d703371ca5285,27.625,26,32,d6952c8a30b832a3429a0695db72ab0ad5b47aeaeac920bc219e29e6f280ed59,26,True,True
sokoban,37,8,160,56,0.35,0.35,0.053452248382484885,0.018898223650461364,0.25,0.4,original,1,a3c7a2ccf24c873f813cd2205a816b52206441ae7911ec6812a090c4fc1256ef,30.0,30,30,a3c7a2ccf24c873f813cd2205a816b52206441ae7911ec6812a090c4fc1256ef,30,True,True
sokoban,37,8,160,45,0.28125,0.28125,0.0458062690656452,0.01619496173858665,0.2,0.35,updated,8,0a67fec64034f440bfe87d153c381d4078f07a1524d6e1a094c53e0ad9f5ee02;28d5d98debff2ae1b53348bbd7e8699982055affd576bdf7e3cb9d0e574139df;6270403a6ac32e5bb14c43fa8c2ef254b4e683a9c597de040500a59594e8ba1c;6db8d6eee7b75a97eaa4405473f439f244a241125ad49689e9755858b4303845;77a71886fca4f3ce68ba905b7a7f35e86a1382ec77618c6f542caf6dface8756;93c9ed3f734577c0d72abd893d5fdd30f787f624a3060138c7ddce71a0f833cb;a57b7746c2a9590b55e95d0e498475eae24bec0136d12111f4b70f49e842aa82;a58ea00aa22ac8babde0e8a76e508fd3095ef9310778e75be29e8e698448e795,30.375,29,31,a3c7a2ccf24c873f813cd2205a816b52206441ae7911ec6812a090c4fc1256ef,30,True,True
