env,state_x,num_samples,total_games,total_success,overall_pass_rate,mean_sample_pass_rate,std_sample_pass_rate,sem_sample_pass_rate,min_sample_pass_rate,max_sample_pass_rate,condition,num_unique_notebook_hashes,notebook_hash,notebook_size_lines,min_notebook_size_lines,max_notebook_size_lines,source_notebook_hash,source_notebook_size_lines,reference_prompt_matches_template,updater_prompt_notebook_matches_state
frozen_lake,21,8,160,42,0.2625,0.2625,0.10264362759428511,0.03629000255875282,0.1,0.4,original,1,c03ead7c6b6f4121f2266d8e62282a2a3d99249a00610081e7f3c597733461f1,20.0,20,20,c03ead7c6b6f4121f2266d8e62282a2a3d99249a00610081e7f3c597733461f1,20,True,True
frozen_lake,21,8,160,41,0.25625,0.25625,0.09425459443140462,0.033324031440217,0.2,0.45,updated,8,2371000bccf06e22482a021538212b132512959c413217c10920d07024ccf894;252cff47f2ff1e207e624709f6973a7da0ad4ed02b27e8d9078d7a8ee5036e4d;277e982d3e2a376cc23c8a0502de9980653f7e8aa42e68580811db45b4403084;3e8cd8501f6cd9d9c7eb67fbabddac6fbde5b4ab932e004d21013ecb12d83d46;9b1fe490188b7c6bf8efed4b77a1fe6b233d159db735f05cdbe7e56adac85aa8;9ff8c6e9aa469a798d5036adb6cb262bc4c2d0f3c9fa33e1d5789a63eb41a19e;c2ae21b8df8474a94b67e3fca6d3c8c30d2d4a5dd896699b3349c11a3bc0d89b;eb576af8b1f4c29bb92c47f228af40f429f2f1d79691d1842cb11c8674538b2d,20.75,19,21,c03ead7c6b6f4121f2266d8e62282a2a3d99249a00610081e7f3c597733461f1,20,True,True
frozen_lake,25,8,160,35,0.21875,0.21875,0.04580626906564521,0.01619496173858665,0.15,0.3,original,1,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20.0,20,20,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,25,8,160,36,0.225,0.225,0.06546536707079771,0.023145502494313783,0.1,0.3,updated,8,3c7e1cb5ddc646e033df7360540b03574e02d8d0a37a418a4b0ee516cb6955fe;43b2729b6160e6d994744ed16ea4128abb033b3777b548a348b943b2eb9b36a8;4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc;751ce107aa6793d3f8702b0e0bc5745969c438e1069d5854966f88e499aa5d3a;79a2fb50a2c97b314ec19ba7ef51270680e98c7aba38d63c1fd91e38d703e64d;8bdb0752759256b0e3e72deed27c5d05398bd0b7a44f97f07c5cf6d6ca3c8597;a733f1aa434be86ebb29acce40105004c7d3bfd77de4dbabbd1dfc673bc9f6d8;f22287a67d2ff915c1e0889fc7581dca40074112db4e4a6f7faca1a2a2bb3a62,20.875,20,21,4bf2b538580f348c871f594b88db96ace21ed7a126e054f88d6e15026651e7bc,20,True,True
frozen_lake,29,8,160,38,0.2375,0.2375,0.03535533905932737,0.012499999999999997,0.2,0.3,original,1,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23.0,23,23,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,29,8,160,42,0.2625,0.2625,0.051754916950676556,0.01829812636778499,0.2,0.35,updated,6,19d3aac0b075d4d623b7e84d3d369fb344540435cf77e9b4418dc3a5ef4b8966;3f2b9014e83730d07d3b703922d765641318469d5823f941788b97e270f559da;4bb24a09ea7acdca47bb2564971b5535312e3b2c12c4a69ae4d4774b7998c52e;6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168;7eed5bd7409bb749b037169af0f069bd4b411a58d44e75c76283de368b83632c;bd1100ea503334c8623e7167c215f331c27fce34fb532981ba23e5282f82c792,23.375,22,24,6e9e9534a2796365576281daf7e0d0d73a5e2613b55e0f8aaa6df9da50507168,23,True,True
frozen_lake,33,8,160,42,0.2625,0.2625,0.0876274581884664,0.030980984951602626,0.15,0.35,original,1,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25.0,25,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,33,8,160,39,0.24375,0.24375,0.03204349722308278,0.011329087089687068,0.2,0.3,updated,7,456562d5692a0f84f707568cd5afccc32b37a62c2aa16469eb1ba807dd4b7d41;498e14024e788679cbaa64b334d380eb19f0ca35a5fad0a2d2ad5591f5cced44;59e6ff60c8d39a0d72f595855baa0ca95fa36ced7b7d558e25ac90224aad70a8;754177e12dc86f8082750cc58614fb59da0143ffc5aba40d25a71d30779a162e;8c91dd4ef60254c6dd327aabfb2d52115761f8d413a34de9d7987018a97858c5;a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff;fa1f00091c6f1882212d3364f1bcb719a4e39aca21d90f68c79d881d1b24ae0e,25.5,24,28,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,37,8,160,44,0.275,0.275,0.07559289460184544,0.026726124191242435,0.2,0.4,original,1,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24.0,24,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,37,8,160,53,0.33125,0.33125,0.12229209763045665,0.0432367857600116,0.2,0.6,updated,5,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b;433ae6944fc7917b91beda7e66fb58edb25bbb60082a267f49e495b46b784254;b7c6adfdd56eef210887988b4ff13e43702682b3ca9d793b75b5ff8fed8cc04d;c156c919b00c6448ae7d2e35491e18c943b0cba8353a558a6ce4b9eaada91d9a;e38500baa3163784b80d588c0e5b4fdec0b0c2c669048a69eb0418fdf87991ec,24.5,24,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
sokoban,1,8,160,55,0.34375,0.34375,0.049551560448255746,0.01751912220566838,0.25,0.4,original,1,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11.0,11,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,1,8,160,60,0.375,0.375,0.14638501094227999,0.05175491695067656,0.25,0.65,updated,2,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b;30a93199947536c1582c2ac5a76c2f891f970a7184dd6539a35f3f96ac54d449,11.75,11,17,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,5,8,160,58,0.3625,0.3625,0.07905694150420949,0.02795084971874737,0.25,0.45,original,1,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21.0,21,21,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,5,8,160,72,0.45,0.45,0.16903085094570333,0.05976143046671968,0.25,0.75,updated,8,13eb660c5056a23f65317b4a18ad7b05b2db0e727760f1294e792ab0443041c8;4101c165c31a6c3349cfc9755ad55669d0bee525496d20e550076dcbc467ac87;83ec5d2ec328e4831f4b055df81ad4540af6c86275dcc00d7d5ced0dee8c7337;89248379f98002fe7743dfa78a01f6f7e5b6d1b05f18650ee52a0859e6d6c7dc;d6dd698cbcfb4905550dbb580ba54a102c2d4c6ba447873466575bee861a2134;d73285f3d87552b4f163d3d5ed3cf9e9da4935d9e0b022c69f8bd06ceb96bc82;ef7c6f9e13157f756b940fce472a2e5efba00efd4bfe016df157206ff3b60b53;fb47f3ac049bee98c79594de4302f61e0a9b466ba9caf3d03e7f2f412ed5833f,22.0,21,23,7ef3c3b3c580fa96a878dd1ac19acf704f54955f357aa3d122813fef9045f9da,21,True,True
sokoban,9,8,160,52,0.325,0.325,0.05976143046671969,0.021128856368212916,0.25,0.4,original,1,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22.0,22,22,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,9,8,160,46,0.2875,0.2875,0.05824823725107174,0.020593861776197844,0.2,0.35,updated,8,2690d03b307c66925ca456b4bfac95680e0067acd4b3b0fddd9240446efb956c;33baed9002b73557257cc9359ac6e27b7deb7677c51e5c28795131dd439503a3;41bd3342deba5ca5fb2f3d8f4e9009901b00f605e44b426f9a3fbf2f6010062c;763fae374707750195b59b520188d4ae306a7ae026aba69b0619acb23f59c848;77084a4d34446efa74461a6f920dfb235d9c532a87acf1782450ad2bcbc3e9d8;82f3cfb28a80cda988a9e2ada44c2527aeaed2e31e13f1e8e70f865a5bb58c7d;b3befbcc20ce59f6fefe88b5eb9634195356a6a4150e5a761e00d8af270600eb;cd2072db606e81c8ff6da234048811a9a38f92211b587b1b0186b0b1ec6069e0,23.0,23,23,39bb3411e0f483f26b84ee54b07497f28a0ebfd08fa89af6916688ecd3fde7e9,22,True,True
sokoban,13,8,160,54,0.3375,0.3375,0.05824823725107176,0.02059386177619785,0.25,0.4,original,1,c6157e07984bb69a0921c0f328c7f7c3d43e97555db22b5fe1738fec2de978cb,24.0,24,24,c6157e07984bb69a0921c0f328c7f7c3d43e97555db22b5fe1738fec2de978cb,24,True,True
sokoban,13,8,160,46,0.2875,0.2875,0.05824823725107174,0.020593861776197844,0.2,0.35,updated,8,3857e6f1fde4b5385b5ceb017c051b45cf4ddb63cc990f87534fe009eb3770ce;8aa1934cd8e6f58e2fe5020d876595d8e201db522d09ba6bb5f994a34f89ac5b;8ecc00891ed9381490652ebda7f68b040af091532dcb664ae027f5f900568e0e;92a6019f21817a78f62f1b5967e80f7228d1c37c9b756b0895b7ee14c95a9517;ca9802992afd798fe355ca491fe75f33550095f05a3e185340e58fef24c024df;d719bb5ef2df54b5d55113dfce00a9d24ce876798edd6342616de646c7bc8965;e5480956f532c143bd2644c80f7b0159f1a1041c9abc3c0e882f5612295cd8a5;f911fb985916a8d2e588a3af070a6c29eacdd3e7f0dde748c2e7b95d4fd1459f,22.25,19,25,c6157e07984bb69a0921c0f328c7f7c3d43e97555db22b5fe1738fec2de978cb,24,True,True
sokoban,17,8,160,53,0.33125,0.33125,0.07039429765866795,0.024888142615654203,0.25,0.45,original,1,48eb6dfc33f4a29669e7383fd758e1bb8d1dc8e13ca77be72e4a71dec6d3c582,18.0,18,18,48eb6dfc33f4a29669e7383fd758e1bb8d1dc8e13ca77be72e4a71dec6d3c582,18,True,True
sokoban,17,8,160,47,0.29375,0.29375,0.04955156044825573,0.017519122205668373,0.25,0.35,updated,8,10a11b7c62007feed89d3a77c15031ab3674b5909a39e278821cf981ebf9e4d1;2af37b6eb9c18f3c07e6d1d66d483cda1e9fcaeb7acedba1c81e4099759ac108;48eb6dfc33f4a29669e7383fd758e1bb8d1dc8e13ca77be72e4a71dec6d3c582;7b28989ce6dd78ca732e4692b920a21f9d872fa0fca7fc3b14dae7f1458b0fa9;832ddd67bbab0490733fc420ae9b84787af900611f0a3c57ae8a8cbe38ce453f;92b9f29b6c08a1af4f4b3491627e120385bf749e7ea5df25d5b882e8239b3ab0;92d895b1fa3f8d3ea51e883b286b5f8dba4f9ad7459a92a30832999544bffc1e;b8ed6e41491890fe53d0d2c5cd1ddade9727a1b697339670cdd047e866e9eeb8,16.625,15,19,48eb6dfc33f4a29669e7383fd758e1bb8d1dc8e13ca77be72e4a71dec6d3c582,18,True,True
sokoban,21,8,160,56,0.35,0.35000000000000003,0.08864052604279184,0.031339158526400436,0.2,0.45,original,1,e6cff3b6f2f0aea89be3c4fe54927c7a50241abbbdcfc368650f375bb6e78694,16.0,16,16,e6cff3b6f2f0aea89be3c4fe54927c7a50241abbbdcfc368650f375bb6e78694,16,True,True
sokoban,21,8,160,52,0.325,0.325,0.05976143046671969,0.021128856368212916,0.25,0.4,updated,8,3448ba48bdced591cebc4adabb3c1d1ea53be6c26c49d443f0e96ba29fbf0a7b;5bf17cceff01e1a1d9d8d0e7acdb7cac2814e5feee04d22e3dcbd01fbe36abd1;7508de9d5f1eff8812cce84094a2536f1ba479405542efe5e115c18a0c0bb059;7ee1e5e9d9a7c01f48497d5ad9bd4c52a49096846d9141455fe9c56edccffeed;8d7130d5a668c9c7ec9545cce034125fa6e2feb22991160662873ec839303ce5;a78f56a0d244f1a2c04b8de0a40a0ad931ef8f4d58ab0486734ee08b9cc7bf71;a9330503421b6b699e6dea10166a9a60479d70f8d1b4cc91ad9aad233df5bf28;e21f100d367eea7c6f06c2437dfef5a923fff6dc57f175dc9c4026e2f861b02f,17.375,16,18,e6cff3b6f2f0aea89be3c4fe54927c7a50241abbbdcfc368650f375bb6e78694,16,True,True
sokoban,25,8,160,77,0.48125,0.48125,0.06512350903146595,0.02302463742540647,0.4,0.6,original,1,ae8efaff397c7e6eca94981774b569aea8c7c10d9b2f58b9933250200af7ef98,19.0,19,19,ae8efaff397c7e6eca94981774b569aea8c7c10d9b2f58b9933250200af7ef98,19,True,True
sokoban,25,8,160,85,0.53125,0.53125,0.05303300858899106,0.018749999999999996,0.45,0.6,updated,8,2a6512c382fe23a555226e905b29225133f5e5a8a5e78cde3ce1a5da7e8ff7ae;5f32aff84ca02d4953dece85a480e9e1ba3c892e9595dfb75291053e83371ba7;6b702ae3b7a5a8b3a690f068b3718beaab667364fcc0b91e3c9c433d4b0fb5b5;91fd2fa1a8d48285cbfb9f8e3e13b52f52be54101e185afd383298adfe97a719;a4c7f87974b8707c26c018adc8f773b045f705104ed4b67b96df217fb6d38146;b4c90ba4257af00de11d5daad4c6014c47cd5d1f3bafe3822eecbfde70128fbb;de8a4f80f02afb2738dc569ab12e000451f0d713672863ed00a88cea825f3865;eb6bf339f14ed95311ceb622847bab35e409737c0c631ac072a40abd0c883481,19.125,16,21,ae8efaff397c7e6eca94981774b569aea8c7c10d9b2f58b9933250200af7ef98,19,True,True
sokoban,29,8,160,87,0.54375,0.54375,0.10155048005794949,0.03590351654086267,0.4,0.7,original,1,1910b2a4c08ec46d202ee0ea3e0a0a0e5b19eeaa3e592f5e84973693ca2a1b4e,20.0,20,20,1910b2a4c08ec46d202ee0ea3e0a0a0e5b19eeaa3e592f5e84973693ca2a1b4e,20,True,True
sokoban,29,8,160,84,0.525,0.525,0.08864052604279182,0.03133915852640043,0.4,0.65,updated,6,13fe964706068ece0c577f3e29e8ae121ae97d30f733a7dc9baf30808a3e1593;1910b2a4c08ec46d202ee0ea3e0a0a0e5b19eeaa3e592f5e84973693ca2a1b4e;2068123c5fab0bd1b99e37e4f9a2389f64cc813410a932fd9145890547fe3ee6;28ce0324ddba5bc191d0170a90bcec0d20aec37e649c0824f6ec9f4108dfa788;366534f9b1b0d59f270ca1323cb9f7674c161f30a303a3766dd9a735ece13495;a235fe4a905b08aac42a0392a3bd2b673d2574ff44e0fd96c6672abd868507da,20.875,19,24,1910b2a4c08ec46d202ee0ea3e0a0a0e5b19eeaa3e592f5e84973693ca2a1b4e,20,True,True
sokoban,33,8,160,77,0.48125,0.48125,0.05303300858899107,0.01875,0.4,0.55,original,1,f48730f52e73b9132f3704db91963e3012e00138d346974936551dc38bc3269b,17.0,17,17,f48730f52e73b9132f3704db91963e3012e00138d346974936551dc38bc3269b,17,True,True
sokoban,33,8,160,80,0.5,0.5,0.08017837257372733,0.028347335475692043,0.4,0.65,updated,8,37a052615530a3d102420b788d5e9d03e0ea84df38f35f8b01a145bd97f070bb;3ac8bcf005b4bb620ec8438beec8304874634c45d09527e10d142ddef81c72b1;3c65aa647853770d926ac979b1ab37147d19a897129b100047db063efdbd2e1c;4bc71311dfc871358a9630762b8e0bd4a4b4c0bedb2b1b5f9aa1d2806a8b3c79;636dfa0d746038278e364b6651a2901663bec1415f532e83de44d5a6d94e1ac4;648dd3ebf6ab1f7e7e2a313d5f808d8550482cb5853e5e941699f744ab110bb8;c8379c69a0016e00ab986ee6bdcdf9e26e87946ce44e7d3ad3cc091c4f035704;e4884c5de0c146f952ddf5b5a642d1264aff7228e342e54bce27ea951a18a28d,18.125,16,20,f48730f52e73b9132f3704db91963e3012e00138d346974936551dc38bc3269b,17,True,True
sokoban,37,8,160,66,0.4125,0.4125,0.08345229603962803,0.029504842217604122,0.3,0.55,original,1,5f8fb6ebd55859f336249fd5bb8f05d128c6b7204683beaece0311c4563ba486,25.0,25,25,5f8fb6ebd55859f336249fd5bb8f05d128c6b7204683beaece0311c4563ba486,25,True,True
sokoban,37,8,160,64,0.4,0.4,0.09258200997725514,0.032732683535398856,0.2,0.5,updated,8,08e1a9c6e63b6e1911cb9154f10cbe8b98f3c631637b32c8d816187f76f8012b;0dfa89d619e0b08de9b44ecffc325d513dbc6c5c2967f647c6a174a26a0376b9;3be9f54fdf31bebd3cbe07ff4795ea106a070f69f9debea8d4d071129b6805c0;420d30ba12c439ac8cc33b5dbb94e0b4ed0662e488939adf6f56661d358f05e9;959021e16669d413f22aa24165fdf4687f4718d18dd2c84fa89cf6321f4aaccd;9e3f1bc72d0a1d86e08e70ff3a16b75cbc9f3cad9b89a5dbcb12ad35070eef4c;aad4087e05b86dc8302bea04c7c1273e93728945bf559f25496880c87d63c716;c6c3b996b197b088bd0deccff27d987d4cdd92cbabb1b33154905ed769bacdb8,25.875,25,27,5f8fb6ebd55859f336249fd5bb8f05d128c6b7204683beaece0311c4563ba486,25,True,True
