env,state_x,sample_y,num_games,num_success,pass_rate,mean_reward,std_reward,min_reward,max_reward,condition,notebook_hash,notebook_size_lines,source_notebook_hash,source_notebook_size_lines,reference_prompt_matches_template,updater_prompt_notebook_matches_state
frozen_lake,26,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,6,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,7,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,153b67dccf22064cc59337492eeacfad7214f3b0af3eac75f9900ebb13da6137,22,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,2,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,692a1d947382051a7e72f7b2ad1191d52370830ebdecee399926c6b2303c1080,22,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,3,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,updated,39672779fdb2b8810c2fad186b3e86043bbf97a1dbd73f7e5d673f3528b4c7c1,19,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,4,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,c0084130a4b73cb8a8d266dae945dab4e0afa6423dca0d4ee58fdab0e3c7c42d,22,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,c371038fdae68b1110273de5d5127799bd68f7afb46518591d29db65c48099e1,22,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,52a7f5c5ab5fd0273bb0fa02032d70344f02806710b31866602b133763ba5371,22,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,26,8,20,1,0.05,0.05,0.22360679774997896,0.0,1.0,updated,86c20e82d8d3e959bb7eb459ef20f0c8716eedb51a50db421b511c5864a414f6,23,8938fbc9f6d44a06b9fa20c539f42866d3a4ed21a6e211a5f15a8f4d1839e2c0,21,True,True
frozen_lake,30,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,4,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,6,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,7,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,8,20,3,0.15,0.15,0.36634754853252327,0.0,1.0,original,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,1,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,02cc804ab4627775680f7d662711cb185d536530e433fe1875eb43d401c82ad6,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,d3c012129a49046eef4eafef2f2c05d05f2d32380cf4f77035a2e33d39dfe8dd,25,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,3afaa193207f1a5b089efe1de68d77c3a438ec7bead4286a348d6d29d6a8ee66,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,4,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,a52b080512ea229aa16b1c007067e1b83e534affb365a3210bdce5797cbd41b2,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,5,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,updated,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,6,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,8beda89b787f3302ab32703fa2901b3ed99a021e0d15cd5c7d37d947e1d89cd6,25,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,7,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,30,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,cf8584554b2ab75dad607fe91f3b326a83889812e2082ca8dc8762bc406cb7af,25,fe8d614fc0781c1d14adb47e89586344b0c7368cd969acd89f69679a1253c637,24,True,True
frozen_lake,34,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,2,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,3,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,4,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,6,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,8,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,ae60b60d8acbfbdc173624df9365ceed10225a98453e4c150b58a917dc8f44fe,26,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,1c4039f0b4dadfe7a33215c538a3bc02e11d3744cd87cb220dc4e5db35eaad3c,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,3,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,88fe9587c4f90a3c5ee79d3b659232fc1100724ec9301193d2363a5b32c3084f,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,5,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,9c6de456d91d28ec31bcbb50901f54b14089132d277ded331377314d49480c0f,26,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,6,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,eba744dc1caf858693a6185c54090b16441946fc91af27665ae56cfa0c4b55f9,26,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,7,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,34,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,d7319bfbce59607309694c4acdbec13a7c01af7cfc7cb8ff6f5f6895b20be31a,25,a43398d4a4e10e83f9102b7f63819a379766981a65d1ebf9ade25ad8970cccff,25,True,True
frozen_lake,38,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,2,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,4,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,5,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,1,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,b8ea7d764964965bb37371df2d51b49efbf41452924ea3317ac872ca3ccfb175,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,2,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,3,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,e51ad2937654aacd0ec67d2fcabb3758fca983c1df8a4a3347579a3ca7a7e2f8,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,4,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,7d7fa52635933de976a3e9505933c8167109d0264e4ada091de2ad21357fdff9,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,6,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,d2af73a3013520fbaf620a77faee025093f654cfa656c64d81ef41bb9869e984,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,2418444fe6eb3dfe5d06aa7d6065c3cc2bfb339b8ebf739c9e21565f3609053b,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
frozen_lake,38,8,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,2287ba44847cdf884ca946cd3bf57bf6daed10abe20f048ea82e4eaf4040ba12,25,138fecb6c7f9315b311d4d8c79e98303cf6255c169ac43f88e64e2cd8536442b,24,True,True
sokoban,2,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,2,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,3,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,4,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,5,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,6,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,7,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,8,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,original,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,2,20,10,0.5,0.5,0.5129891760425771,0.0,1.0,updated,92b90b2ae50f3564f6afb90e565d14886064d5943d8f281b92cd4f92648455a5,17,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,6978ee9ff3195d3eb50bf439156e4a6d72c7d093fd4c7fee88930849fe97de79,13,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,4,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,fb0bcaa8b57e5035ad9c48462db0d0a18c4feae67e9bfd4c0641451326063846,15,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,5,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,6,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,7,20,13,0.65,0.65,0.4893604849295929,0.0,1.0,updated,e4c5f01e409cb7fd7dd4015d1dd05d6de191535ff5f8aeb8e6aaccdc2e16788b,25,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,2,8,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,ec1f0a69d9b1bfad9e5d209abec4a8a59f41ba3d4efe7d9dcc1ec45947498a05,20,0e61043d9626e44e976ccfc887a7d3559fce5744e69799100b9533cba51da21b,11,True,True
sokoban,6,1,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,3,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,4,20,10,0.5,0.5,0.5129891760425771,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,5,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,7,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,8,20,8,0.4,0.4,0.5026246899500346,0.0,1.0,original,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,1,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,35e9225c2af4078cfe7ab89df9eec76863e1de76872bec37a2a1cf3fb8844e5a,20,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,2,20,4,0.2,0.2,0.41039134083406165,0.0,1.0,updated,5c28a6fcd81fee3990bda533b6acede4a61f6773b856a78d24dd3c533febc34c,20,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,3,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,b4c6018540b1eedcac7ea89d7270250278a78a6f1ce1fe1bf1966ccaca8cc1be,20,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,4,20,9,0.45,0.45,0.5104177855340404,0.0,1.0,updated,c1f7d9072356f3cce42ecafbac51b91e8ac5fafc71007ce31f74d99ff53b6511,20,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,5,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,fde8ede505b18c47f7c56967246daf9c6cf9de78e257741e97e4efc999a758ab,20,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,updated,cd116489082d02ca2cc5c3b2576b2985be5a7be2244d2e63c68cf802aa87d142,20,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,7,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,296ffb3be2b8998b7f2574966f9ce975570b94006801e503c400d6bbbd05f322,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,6,8,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,dc574329dd17f5d382fe57462384dfb34fd7579fb316f6b0fe5613e61987709e,19,893d8bdaf1d9e72c17baa8e167c9be6179690a00226a0d8d7604256c5397c20c,19,True,True
sokoban,10,1,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,2,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,3,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,4,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,5,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,6,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,7,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,8,20,7,0.35,0.35,0.4893604849295929,0.0,1.0,original,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,1,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,49377f056c6557119d8bf8f4551e2ce102deb93e84ef6a1892ce46c68d1a1bb4,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,2,20,6,0.3,0.3,0.47016234598162726,0.0,1.0,updated,0e748891049c435426cb14cf244b02bf1fb783cefadbc1276a8f1b53a3764ecc,24,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
sokoban,10,3,20,5,0.25,0.25,0.44426165831931924,0.0,1.0,updated,ae683b676961df90a5e6d9280bde09885d434d3738fdf3615eed094916eae8c8,23,49367208399fb014a9e8925662d69ac76bb8a3b2f1a4f3f705d205f1e80f813a,23,True,True
